Date,Water_Avg,Water_Min,Water_Max,year,DataType,Air_Avg,Air_Min,Air_Max,Solar_Above_Thr,Solr_Avg,location,season,TimeSeries
2016-05-07,15.31,14.94,15.88,2016,0.0,16.9108333333333,11.569999999999993,21.819999999999993,12,181.58249999999998,Bougival,2,17
2016-05-08,15.93,15.52,16.44,2016,0.0,19.03791666666666,16.160000000000025,24.99000000000001,11,187.55041666666668,Bougival,2,17
2016-05-09,16.51,16.26,16.78,2016,0.0,18.722500000000025,15.389999999999986,21.230000000000018,11,170.7225,Bougival,2,17
2016-05-10,16.75,16.58,16.93,2016,0.0,16.46208333333334,13.720000000000027,18.810000000000002,9,90.09166666666665,Bougival,2,17
2016-05-11,16.91,16.79,17.02,2016,0.0,15.579583333333346,12.29000000000002,18.779999999999973,9,113.40666666666665,Bougival,2,17
2016-05-12,17.11,16.92,17.33,2016,0.0,15.507499999999993,13.829999999999984,18.439999999999998,6,86.54666666666667,Bougival,2,17
2016-05-13,17.3,17.07,17.61,2016,0.0,16.649166666666645,9.300000000000011,20.399999999999977,10,135.30708333333334,Bougival,2,17
2016-05-14,17.23,17.1,17.5,2016,0.0,9.580416666666679,3.5,11.29000000000002,11,109.75541666666668,Bougival,2,17
2016-05-15,16.7,16.52,17.07,2016,0.0,9.473749999999995,5.730000000000018,14.639999999999986,12,210.93291666666667,Bougival,2,17
2016-05-16,16.24,16.04,16.51,2016,0.0,10.926666666666677,5.839999999999975,15.740000000000009,12,230.49791666666667,Bougival,2,17
2016-05-17,16.03,15.76,16.26,2016,0.0,13.11958333333331,9.569999999999993,18.379999999999995,11,212.78166666666667,Bougival,2,17
2016-05-18,15.67,15.55,15.93,2016,0.0,13.468333333333305,9.230000000000018,16.360000000000014,11,160.93125,Bougival,2,17
2016-05-19,15.46,15.32,15.59,2016,0.0,12.545833333333348,10.870000000000005,15.850000000000023,11,104.45041666666667,Bougival,2,17
2016-05-20,15.59,15.39,15.93,2016,0.0,16.11833333333334,14.019999999999982,19.389999999999986,10,113.62208333333332,Bougival,2,17
2016-05-21,15.99,15.65,16.36,2016,0.0,18.40291666666667,15.170000000000016,23.079999999999984,9,154.86458333333334,Bougival,2,17
2016-05-22,16.33,16.27,16.4,2016,0.0,14.30583333333334,10.920000000000016,15.410000000000025,7,89.01791666666666,Bougival,2,17
2016-05-23,16.16,15.98,16.35,2016,0.0,12.122083333333364,8.0,15.180000000000007,8,106.795,Bougival,2,17
2016-05-24,15.67,15.48,15.97,2016,0.0,11.87291666666664,9.579999999999984,14.45999999999998,12,130.24666666666667,Bougival,2,17
2016-05-25,15.48,15.16,15.81,2016,0.0,14.212500000000034,10.149999999999977,18.930000000000007,13,239.2783333333333,Bougival,2,17
2016-05-26,15.65,15.37,15.95,2016,0.0,16.461666666666645,13.850000000000023,20.95999999999998,11,158.85083333333333,Bougival,2,17
2016-05-27,16.28,15.86,16.82,2016,0.0,18.69625000000002,13.79000000000002,22.80000000000001,13,203.46416666666667,Bougival,2,17
2016-05-28,16.86,16.61,17.14,2016,0.0,17.314166666666665,14.610000000000014,20.79000000000002,9,107.15833333333335,Bougival,2,17
2016-05-29,17.11,17.01,17.21,2016,0.0,15.941250000000025,12.939999999999998,17.529999999999973,3,71.02333333333333,Bougival,2,17
2016-05-30,16.96,16.85,17.1,2016,0.0,13.356249999999989,12.509999999999991,13.589999999999975,0,46.127916666666664,Bougival,2,17
2016-05-31,16.39,15.98,16.84,2016,0.0,13.18416666666667,12.649999999999977,13.879999999999995,2,51.56875,Bougival,2,17
2016-06-01,15.7,15.51,15.97,2016,0.0,14.41166666666669,13.029999999999973,16.25999999999999,4,60.013749999999995,Bougival,2,17
2016-06-02,15.36,15.27,15.51,2016,0.0,12.795833333333348,11.279999999999973,13.329999999999984,0,37.219166666666666,Bougival,2,17
2016-06-03,15.05,14.93,15.26,2016,0.0,12.15416666666664,11.569999999999993,13.0,4,63.95249999999999,Bougival,2,17
2016-06-04,14.92,14.84,14.99,2016,0.0,14.509166666666658,13.160000000000025,16.279999999999973,6,74.41875,Bougival,2,17
2016-06-05,14.97,14.94,15.01,2016,0.0,16.194999999999993,12.310000000000002,19.629999999999995,6,73.65083333333332,Bougival,2,17
2016-06-06,15.1,14.92,15.41,2016,0.0,17.87833333333333,15.050000000000011,22.379999999999995,10,135.67333333333332,Bougival,2,17
2016-06-07,15.83,15.36,16.44,2016,0.0,19.853333333333296,14.45999999999998,25.620000000000005,12,222.50750000000002,Bougival,2,17
2016-06-08,16.99,16.45,17.47,2016,0.0,18.691250000000025,12.110000000000014,23.189999999999998,13,202.66083333333333,Bougival,2,17
2016-06-09,17.97,17.43,18.47,2016,0.0,17.256250000000023,13.160000000000025,21.930000000000007,13,310.7104166666667,Bougival,2,17
2016-06-10,18.45,18.25,18.7,2016,0.0,18.560833333333335,16.0,23.389999999999986,11,203.7075,Bougival,2,17
2016-06-11,18.53,18.36,18.7,2016,0.0,18.208333333333314,15.199999999999989,21.149999999999977,7,80.23916666666666,Bougival,2,17
2016-06-12,18.62,18.5,18.76,2016,0.0,16.326666666666654,13.45999999999998,17.74000000000001,8,80.29666666666667,Bougival,2,17
2016-06-13,18.35,18.12,18.67,2016,0.0,15.821666666666658,14.170000000000016,17.74000000000001,9,104.26583333333333,Bougival,2,17
2016-06-14,17.97,17.86,18.12,2016,0.0,15.435833333333335,12.0,19.189999999999998,11,213.16083333333333,Bougival,2,17
2016-06-15,17.78,17.6,17.98,2016,0.0,15.447083333333296,13.04000000000002,18.720000000000027,10,181.90416666666667,Bougival,2,17
2016-06-16,17.67,17.53,17.83,2016,0.0,15.132499999999993,13.050000000000011,17.310000000000002,9,96.11916666666667,Bougival,2,17
2016-06-17,17.49,17.24,17.73,2016,0.0,15.671666666666681,12.449999999999989,19.439999999999998,10,160.43499999999997,Bougival,2,17
